symbol,entry_datetime,exit_datetime,entry_type,pnl
GNFC,6/24/2024 11:00,6/24/2024 15:10,buy,0.000661866
HINDCOPPER,6/24/2024 10:05,6/24/2024 15:10,buy,0.001639595
INDUSINDBK,6/24/2024 9:30,6/24/2024 15:10,sell,-0.000468534
LALPATHLAB,6/24/2024 10:20,6/24/2024 15:10,buy,0.000835967
POLYCAB,6/24/2024 10:10,6/24/2024 15:10,buy,0.002148729
VEDL,6/24/2024 11:30,6/24/2024 15:10,buy,-0.001850416
BHARTIARTL,6/25/2024 9:50,6/25/2024 10:10,buy,-0.00058046
CHAMBLFERT,6/25/2024 9:30,6/25/2024 14:05,buy,-0.000836619
BANDHANBNK,6/25/2024 9:35,6/25/2024 15:10,buy,-0.000288989
CHAMBLFERT,6/25/2024 14:05,6/25/2024 15:10,sell,0.001910396
CUMMINSIND,6/25/2024 10:35,6/25/2024 15:10,sell,0.001053099
IDEA,6/25/2024 10:00,6/25/2024 15:10,sell,-0.000174419
OBEROIRLTY,6/25/2024 9:35,6/25/2024 15:10,sell,0.003776761
ZEEL,6/25/2024 9:35,6/25/2024 15:10,sell,0.002494257
APOLLOTYRE,6/26/2024 10:30,6/26/2024 15:10,sell,-0.000387672
CUB,6/26/2024 9:30,6/26/2024 15:10,sell,-0.00013121
DALBHARAT,6/26/2024 9:35,6/26/2024 15:10,buy,0.000101816
M&MFIN,6/26/2024 9:35,6/26/2024 15:10,buy,0.001306533
MANAPPURAM,6/26/2024 11:35,6/26/2024 15:10,sell,-0.000824711
PEL,6/27/2024 9:30,6/27/2024 9:50,sell,-0.001354999
INDUSTOWER,6/27/2024 9:30,6/27/2024 11:15,sell,-0.001894471
GODREJCP,6/27/2024 10:00,6/27/2024 12:30,buy,-0.001791717
INDUSTOWER,6/27/2024 11:15,6/27/2024 13:55,buy,-0.002038287
AXISBANK,6/27/2024 9:30,6/27/2024 15:10,sell,-0.000507218
DRREDDY,6/27/2024 9:35,6/27/2024 15:10,buy,0.000228061
GODREJCP,6/27/2024 12:30,6/27/2024 15:10,sell,0.000790212
GODREJPROP,6/27/2024 9:35,6/27/2024 15:10,buy,0.001842277
IDEA,6/27/2024 10:20,6/27/2024 15:10,buy,0.000326264
INDIACEM,6/27/2024 9:30,6/27/2024 15:10,buy,0.00248157
PEL,6/27/2024 9:50,6/27/2024 15:10,buy,-0.000657573
PIIND,6/27/2024 9:35,6/27/2024 15:10,sell,0.000625886
ZEEL,6/27/2024 9:40,6/27/2024 15:10,sell,0.003813936
INDUSTOWER,6/28/2024 9:35,6/28/2024 12:10,buy,-0.003002219
BHARTIARTL,6/28/2024 10:10,6/28/2024 15:10,sell,0.00170503
BHEL,6/28/2024 9:45,6/28/2024 15:10,sell,0.001151505
IDEA,6/28/2024 12:10,6/28/2024 15:10,sell,-0.000112045
INDIACEM,6/28/2024 9:30,6/28/2024 15:10,buy,-0.000828935
IPCALAB,6/28/2024 9:30,6/28/2024 15:10,buy,0.00121098
LTF,6/28/2024 9:50,6/28/2024 15:10,buy,-0.000433923
M&M,6/28/2024 9:55,6/28/2024 15:10,buy,-0.000502879
MPHASIS,6/28/2024 9:30,6/28/2024 15:10,sell,-0.000328157
POLYCAB,6/28/2024 11:05,6/28/2024 15:10,buy,-0.000578453
PFC,7/1/2024 9:30,7/1/2024 10:55,sell,-0.000993344
CANFINHOME,7/1/2024 9:30,7/1/2024 14:25,buy,-0.0010766
BALRAMCHIN,7/1/2024 9:50,7/1/2024 15:10,buy,-0.00047013
BEL,7/1/2024 11:10,7/1/2024 15:10,sell,-0.000374776
GODREJPROP,7/1/2024 9:30,7/1/2024 15:10,sell,0.001156991
LTF,7/1/2024 10:00,7/1/2024 15:10,buy,0.002635558
MOTHERSON,7/1/2024 10:05,7/1/2024 15:10,buy,0.000290461
OBEROIRLTY,7/1/2024 9:30,7/1/2024 15:10,sell,-0.001087111
PFC,7/1/2024 10:55,7/1/2024 15:10,buy,0.00148043
UNITDSPR,7/1/2024 11:50,7/1/2024 15:10,sell,-0.000765235
ZYDUSLIFE,7/1/2024 9:30,7/1/2024 15:10,sell,0.000345407
AARTIIND,7/2/2024 9:55,7/2/2024 12:55,buy,-0.001750122
DEEPAKNTR,7/2/2024 9:55,7/2/2024 15:10,buy,-0.001675793
GODREJCP,7/2/2024 9:35,7/2/2024 15:10,sell,0.001138329
GODREJPROP,7/2/2024 9:30,7/2/2024 15:10,buy,0.002648646
HEROMOTOCO,7/2/2024 12:10,7/2/2024 15:10,sell,-0.000125786
LTF,7/2/2024 9:30,7/2/2024 15:10,sell,0.001574098
METROPOLIS,7/2/2024 9:30,7/2/2024 15:10,sell,0.000439636
BHARATFORG,7/3/2024 10:20,7/3/2024 15:10,sell,-0.00047583
FEDERALBNK,7/3/2024 9:40,7/3/2024 15:10,buy,-0.000351822
GODREJCP,7/3/2024 9:55,7/3/2024 15:10,sell,0.000247678
HDFCBANK,7/3/2024 14:15,7/3/2024 15:10,sell,-0.000124431
HINDCOPPER,7/3/2024 9:30,7/3/2024 15:10,buy,-6.14E-05
ICICIGI,7/3/2024 14:00,7/3/2024 15:10,buy,-0.000352179
IEX,7/3/2024 9:30,7/3/2024 15:10,sell,0.000999733
M&MFIN,7/3/2024 14:45,7/3/2024 15:10,buy,0.00013468
PFC,7/3/2024 9:30,7/3/2024 15:10,buy,0.00121928
RECLTD,7/3/2024 9:30,7/3/2024 15:10,buy,-9.76E-05
ICICIBANK,7/4/2024 14:25,7/4/2024 15:10,buy,0.000329523
LTF,7/4/2024 10:30,7/4/2024 15:10,sell,0.000508071
LUPIN,7/4/2024 10:20,7/4/2024 15:10,buy,0.002863398
MARICO,7/4/2024 9:40,7/4/2024 15:10,sell,-8.23E-05
NATIONALUM,7/4/2024 9:45,7/4/2024 15:10,sell,0.000415257
PFC,7/4/2024 9:35,7/4/2024 15:10,buy,-0.000716479
CUB,7/5/2024 12:10,7/5/2024 15:10,sell,-0.000135485
HDFCBANK,7/5/2024 9:30,7/5/2024 15:10,sell,0.001062648
PNB,7/5/2024 9:30,7/5/2024 15:10,sell,-0.000417144
RAMCOCEM,7/5/2024 9:35,7/5/2024 15:10,buy,-0.000864978
RBLBANK,7/5/2024 10:10,7/5/2024 15:10,buy,0.000709628
TATAMOTORS,7/8/2024 9:30,7/8/2024 10:05,buy,-0.000961776
BEL,7/8/2024 9:30,7/8/2024 15:10,buy,0.001041352
BSOFT,7/8/2024 9:45,7/8/2024 15:10,sell,0.001027972
MARICO,7/8/2024 9:45,7/8/2024 15:10,buy,-1.56E-05
TITAN,7/8/2024 9:45,7/8/2024 15:10,sell,-0.000642835
INDIAMART,7/9/2024 9:30,7/9/2024 9:35,sell,-0.000550514
INDIAMART,7/9/2024 9:35,7/9/2024 9:40,buy,-0.000562449
BRITANNIA,7/9/2024 10:20,7/9/2024 13:45,sell,-0.001952262
BEL,7/9/2024 10:05,7/9/2024 15:10,sell,0
BRITANNIA,7/9/2024 13:45,7/9/2024 15:10,buy,-0.000493851
CHAMBLFERT,7/9/2024 9:40,7/9/2024 15:10,sell,0.003220642
GAIL,7/9/2024 10:05,7/9/2024 15:10,sell,0.000697604
GODREJCP,7/9/2024 9:30,7/9/2024 15:10,sell,-0.000980112
MARUTI,7/9/2024 9:40,7/9/2024 15:10,buy,0.002207514
MGL,7/9/2024 9:30,7/9/2024 15:10,sell,0.001396839
NATIONALUM,7/9/2024 9:55,7/9/2024 15:10,sell,0.000536089
PIIND,7/9/2024 9:30,7/9/2024 15:10,buy,7.77E-05
MGL,7/10/2024 9:40,7/10/2024 10:00,buy,-0.002402472
APOLLOTYRE,7/10/2024 9:45,7/10/2024 15:10,sell,0.001218369
BEL,7/10/2024 9:55,7/10/2024 15:10,sell,0.000624907
GUJGASLTD,7/10/2024 9:30,7/10/2024 15:10,sell,0.00036658
IGL,7/10/2024 9:55,7/10/2024 15:10,sell,0.000622524
LUPIN,7/10/2024 9:30,7/10/2024 15:10,sell,-0.000415532
TATASTEEL,7/11/2024 9:45,7/11/2024 10:15,buy,-0.000967175
ACC,7/11/2024 9:30,7/11/2024 10:30,buy,-0.002465798
AMBUJACEM,7/11/2024 9:50,7/11/2024 15:10,sell,-0.000480449
HINDALCO,7/11/2024 10:10,7/11/2024 15:10,sell,-0.000488822
HINDCOPPER,7/11/2024 10:15,7/11/2024 15:10,sell,0.000639881
HINDPETRO,7/11/2024 9:30,7/11/2024 15:10,buy,0.002044805
IEX,7/11/2024 9:30,7/11/2024 15:10,sell,-3.39E-05
MOTHERSON,7/11/2024 9:45,7/11/2024 15:10,buy,-0.00097354
SIEMENS,7/11/2024 9:35,7/11/2024 15:10,sell,0.000241668
ZYDUSLIFE,7/11/2024 9:55,7/11/2024 15:10,sell,0.00115226
COFORGE,7/12/2024 9:30,7/12/2024 10:20,sell,-0.001755725
FEDERALBNK,7/12/2024 9:55,7/12/2024 12:40,sell,-0.001054418
BSOFT,7/12/2024 9:35,7/12/2024 15:10,buy,0.003352585
COFORGE,7/12/2024 10:20,7/12/2024 15:10,buy,0.00408907
FEDERALBNK,7/12/2024 12:40,7/12/2024 15:10,buy,-0.000412277
INFY,7/12/2024 9:35,7/12/2024 15:10,buy,0.001811368
LTIM,7/12/2024 10:35,7/12/2024 15:10,buy,0.000497665
LTTS,7/12/2024 9:55,7/12/2024 15:10,buy,0.001328358
MPHASIS,7/12/2024 11:15,7/12/2024 15:10,buy,-0.000391209
PERSISTENT,7/12/2024 10:55,7/12/2024 15:10,buy,0.001630945
TCS,7/12/2024 9:50,7/12/2024 15:10,buy,0.003847869
WIPRO,7/12/2024 9:35,7/12/2024 15:10,buy,0.002531761
AMBUJACEM,7/15/2024 9:30,7/15/2024 12:25,sell,-0.000864722
ABBOTINDIA,7/15/2024 9:55,7/15/2024 15:10,buy,0.002492469
AMBUJACEM,7/15/2024 12:25,7/15/2024 15:10,buy,-0.000573961
AUROPHARMA,7/15/2024 9:30,7/15/2024 15:10,buy,0.000475285
BSOFT,7/15/2024 13:50,7/15/2024 15:10,sell,-0.000197588
HCLTECH,7/15/2024 11:00,7/15/2024 15:10,sell,0.000696247
OFSS,7/15/2024 9:35,7/15/2024 15:10,buy,3.43E-05
ONGC,7/15/2024 9:50,7/15/2024 15:10,buy,0.002713055
PERSISTENT,7/15/2024 9:30,7/15/2024 15:10,sell,3.03E-05
ULTRACEMCO,7/15/2024 12:20,7/15/2024 15:10,buy,-0.000149957
VEDL,7/16/2024 9:45,7/16/2024 10:35,sell,-0.00145273
VEDL,7/16/2024 10:35,7/16/2024 12:25,buy,-0.001756349
ALKEM,7/16/2024 9:30,7/16/2024 15:10,sell,0.001448467
ASHOKLEY,7/16/2024 12:10,7/16/2024 15:10,sell,-1.25E-17
BHARTIARTL,7/16/2024 9:35,7/16/2024 15:10,buy,0.000294198
CONCOR,7/16/2024 9:30,7/16/2024 15:10,sell,0.001492186
CUMMINSIND,7/16/2024 9:30,7/16/2024 15:10,sell,0.000621102
INDIGO,7/16/2024 14:10,7/16/2024 15:10,buy,-0.000401661
INDUSTOWER,7/16/2024 9:30,7/16/2024 15:10,buy,0.001044127
LUPIN,7/18/2024 9:45,7/18/2024 12:10,buy,-0.0007667
ASIANPAINT,7/18/2024 9:30,7/18/2024 15:10,buy,0.000109256
BERGEPAINT,7/18/2024 10:10,7/18/2024 15:10,buy,3.84E-05
CONCOR,7/18/2024 9:30,7/18/2024 15:10,sell,0.000762449
EICHERMOT,7/18/2024 9:45,7/18/2024 15:10,buy,0.001523958
LTF,7/18/2024 9:30,7/18/2024 15:10,sell,0.000821697
LUPIN,7/18/2024 12:10,7/18/2024 15:10,sell,0.000457547
MANAPPURAM,7/18/2024 12:10,7/18/2024 15:10,buy,0.000157999
MUTHOOTFIN,7/18/2024 9:30,7/18/2024 15:10,sell,0.000607298
NESTLEIND,7/18/2024 9:45,7/18/2024 15:10,buy,0.000749818
SHRIRAMFIN,7/18/2024 9:45,7/18/2024 15:10,buy,0.001626261
ABBOTINDIA,7/19/2024 11:55,7/19/2024 15:10,sell,0.00216912
DALBHARAT,7/19/2024 10:00,7/19/2024 15:10,sell,0.00077551
INFY,7/19/2024 9:30,7/19/2024 15:10,sell,0.000730573
OFSS,7/19/2024 9:45,7/19/2024 15:10,sell,0.001141101
SBILIFE,7/19/2024 9:30,7/19/2024 15:10,buy,-0.000410938
TECHM,7/19/2024 9:30,7/19/2024 15:10,sell,0.000919624
ZYDUSLIFE,7/19/2024 13:10,7/19/2024 15:10,sell,0.000626087
CANFINHOME,7/22/2024 9:35,7/22/2024 11:05,sell,-0.002237109
AARTIIND,7/22/2024 9:30,7/22/2024 15:10,buy,0.003798317
BSOFT,7/22/2024 14:05,7/22/2024 15:10,sell,0.000170201
EICHERMOT,7/22/2024 9:30,7/22/2024 15:10,buy,0.001144887
INDIACEM,7/22/2024 9:35,7/22/2024 15:10,buy,-4.30E-05
JSWSTEEL,7/22/2024 10:05,7/22/2024 15:10,buy,3.94E-05
LTF,7/22/2024 10:05,7/22/2024 15:10,buy,-0.000635193
PVRINOX,7/22/2024 9:35,7/22/2024 15:10,buy,0.001379554
SIEMENS,7/22/2024 9:30,7/22/2024 15:10,buy,0.001142211
WIPRO,7/22/2024 9:40,7/22/2024 15:10,sell,0.001480904
CANFINHOME,7/23/2024 9:30,7/23/2024 11:00,sell,-0.001339786
CANFINHOME,7/23/2024 11:00,7/23/2024 11:35,buy,-0.002160745
OBEROIRLTY,7/23/2024 9:30,7/23/2024 11:45,sell,-0.00179266
OBEROIRLTY,7/23/2024 11:45,7/23/2024 12:15,buy,-0.002170903
ABBOTINDIA,7/23/2024 12:30,7/23/2024 15:10,sell,-0.001511292
BEL,7/23/2024 9:30,7/23/2024 15:10,sell,0.003096275
CONCOR,7/23/2024 9:35,7/23/2024 15:10,sell,0.001139094
CROMPTON,7/23/2024 9:30,7/23/2024 15:10,sell,-0.001079179
FEDERALBNK,7/23/2024 9:30,7/23/2024 15:10,sell,0.000121224
GAIL,7/23/2024 9:45,7/23/2024 15:10,sell,0.001213756
ICICIGI,7/23/2024 9:40,7/23/2024 15:10,sell,0.001047424
MANAPPURAM,7/23/2024 9:30,7/23/2024 15:10,sell,0.005083158
BAJAJFINSV,7/24/2024 9:40,7/24/2024 10:00,buy,-0.00071054
BAJAJFINSV,7/24/2024 10:00,7/24/2024 15:10,sell,0.001396875
BAJFINANCE,7/24/2024 9:45,7/24/2024 15:10,sell,-0.000857705
DLF,7/24/2024 10:15,7/24/2024 15:10,buy,0.001229306
DRREDDY,7/24/2024 9:30,7/24/2024 15:10,sell,0.000175671
INDUSTOWER,7/24/2024 9:35,7/24/2024 15:10,sell,0.001148892
M&MFIN,7/24/2024 9:30,7/24/2024 15:10,buy,-0.001416571
POWERGRID,7/24/2024 9:30,7/24/2024 15:10,buy,0.000898069
SRF,7/24/2024 11:20,7/24/2024 15:10,buy,0.00018401
UNITDSPR,7/24/2024 9:30,7/24/2024 15:10,buy,-0.001997086
RBLBANK,7/25/2024 9:30,7/25/2024 9:55,buy,-0.001378419
JINDALSTEL,7/25/2024 9:40,7/25/2024 10:30,buy,-0.002817496
ATUL,7/25/2024 9:30,7/25/2024 15:10,buy,0.000481809
AXISBANK,7/25/2024 9:30,7/25/2024 15:10,sell,-0.000612184
COFORGE,7/25/2024 10:10,7/25/2024 15:10,buy,0.000260109
INDUSTOWER,7/25/2024 10:10,7/25/2024 15:10,buy,0.000805687
JINDALSTEL,7/25/2024 10:30,7/25/2024 15:10,sell,-0.001471307
MRF,7/25/2024 9:30,7/25/2024 15:10,buy,0.000983057
OFSS,7/25/2024 9:30,7/25/2024 15:10,buy,0.000258401
PIIND,7/25/2024 9:30,7/25/2024 15:10,buy,0.000403914
POWERGRID,7/25/2024 10:15,7/25/2024 15:10,buy,0.001691364
RBLBANK,7/25/2024 9:55,7/25/2024 15:10,sell,-0.000808037
TATAMOTORS,7/26/2024 9:30,7/26/2024 14:45,sell,-0.002540458
AUBANK,7/26/2024 9:35,7/26/2024 15:10,buy,0.001529219
FEDERALBNK,7/26/2024 9:30,7/26/2024 15:10,buy,-2.53E-05
HINDALCO,7/26/2024 11:25,7/26/2024 15:10,buy,0.000481167
LAURUSLABS,7/26/2024 9:45,7/26/2024 15:10,buy,0.003027523
RAMCOCEM,7/26/2024 10:00,7/26/2024 15:10,buy,0.00158497
SAIL,7/26/2024 9:30,7/26/2024 15:10,buy,0.000675999
TATAMOTORS,7/26/2024 14:45,7/26/2024 15:10,buy,0.000701439
TATAPOWER,7/26/2024 9:35,7/26/2024 15:10,buy,0.001262655
VEDL,7/26/2024 9:30,7/26/2024 15:10,buy,0.0014828
ZYDUSLIFE,7/29/2024 9:30,7/29/2024 9:55,sell,-0.001961268
ATUL,7/29/2024 9:30,7/29/2024 15:10,buy,-0.000215475
BANDHANBNK,7/29/2024 9:30,7/29/2024 15:10,buy,0.003852517
BANKBARODA,7/29/2024 9:40,7/29/2024 15:10,buy,-0.000312012
BHEL,7/29/2024 9:30,7/29/2024 15:10,sell,0
HINDPETRO,7/29/2024 9:35,7/29/2024 15:10,sell,0.000242001
NTPC,7/29/2024 9:40,7/29/2024 15:10,sell,0.001806403
PNB,7/29/2024 10:40,7/29/2024 15:10,buy,-0.000912993
ZYDUSLIFE,7/29/2024 9:55,7/29/2024 15:10,buy,-0.000262118
ACC,7/30/2024 9:30,7/30/2024 15:10,buy,-0.000687502
BEL,7/30/2024 9:55,7/30/2024 15:10,sell,0.001041991
COLPAL,7/30/2024 9:45,7/30/2024 15:10,buy,-0.001234966
HINDPETRO,7/30/2024 9:30,7/30/2024 15:10,buy,0.002454642
INDIGO,7/30/2024 9:55,7/30/2024 15:10,buy,-0.000328651
GAIL,7/31/2024 9:40,7/31/2024 12:25,buy,-0.002411451
GMRINFRA,7/31/2024 9:30,7/31/2024 14:05,buy,-0.00162523
AXISBANK,7/31/2024 12:15,7/31/2024 15:10,buy,0.000154513
BPCL,7/31/2024 9:30,7/31/2024 15:10,buy,-0.000745832
DIXON,7/31/2024 9:40,7/31/2024 15:10,sell,0.000508621
EXIDEIND,7/31/2024 9:30,7/31/2024 15:10,sell,1.91E-05
GRANULES,7/31/2024 10:55,7/31/2024 15:10,buy,0.001310184
JINDALSTEL,7/31/2024 15:00,7/31/2024 15:10,buy,-0.000554995
TATASTEEL,7/31/2024 9:30,7/31/2024 15:10,sell,-0.000462034
TATASTEEL,8/1/2024 9:35,8/1/2024 10:20,buy,-0.001338783
VEDL,8/1/2024 9:30,8/1/2024 10:20,buy,-0.001189937
BAJAJ-AUTO,8/1/2024 9:30,8/1/2024 15:10,sell,-0.000208213
BANKBARODA,8/1/2024 12:25,8/1/2024 15:10,sell,-5.97E-05
COALINDIA,8/1/2024 11:55,8/1/2024 15:10,buy,0.000296324
HINDALCO,8/1/2024 10:30,8/1/2024 15:10,sell,0.000508887
HINDCOPPER,8/1/2024 10:30,8/1/2024 15:10,sell,0.001706642
MARUTI,8/1/2024 10:35,8/1/2024 15:10,sell,2.58E-05
SBILIFE,8/1/2024 12:35,8/1/2024 15:10,sell,-0.000201276
GMRINFRA,8/2/2024 9:45,8/2/2024 11:00,sell,-0.003096166
MCX,8/2/2024 9:45,8/2/2024 12:15,sell,-0.002395948
HINDALCO,8/2/2024 9:45,8/2/2024 15:10,sell,0.000613732
HINDCOPPER,8/2/2024 9:35,8/2/2024 15:10,sell,0.000337187
IEX,8/2/2024 10:10,8/2/2024 15:10,buy,0.002383572
NATIONALUM,8/2/2024 9:30,8/2/2024 15:10,sell,0.00077158
OBEROIRLTY,8/2/2024 9:55,8/2/2024 15:10,sell,0.00132489
PEL,8/2/2024 10:10,8/2/2024 15:10,buy,0.00068314
M&MFIN,8/5/2024 9:35,8/5/2024 11:00,buy,-0.0021273
BEL,8/5/2024 9:35,8/5/2024 15:10,buy,-0.000820373
BHARATFORG,8/5/2024 10:20,8/5/2024 15:10,sell,0.000960741
COFORGE,8/5/2024 9:45,8/5/2024 15:10,sell,-0.001843981
HAL,8/5/2024 9:45,8/5/2024 15:10,buy,-0.000213046
LICHSGFIN,8/5/2024 10:35,8/5/2024 15:10,sell,0.000622287
LTIM,8/5/2024 14:45,8/5/2024 15:10,buy,0.000209869
M&MFIN,8/5/2024 11:00,8/5/2024 15:10,sell,-0.001259272
OFSS,8/5/2024 10:40,8/5/2024 15:10,sell,0.000137227
PERSISTENT,8/5/2024 10:45,8/5/2024 15:10,sell,-0.002267127
BSOFT,8/6/2024 9:30,8/6/2024 10:00,sell,-0.001522714
DIXON,8/6/2024 9:40,8/6/2024 10:05,sell,-0.001721544
MOTHERSON,8/6/2024 9:35,8/6/2024 10:35,buy,-0.002436526
DIXON,8/6/2024 10:05,8/6/2024 11:10,buy,-0.001803563
BSOFT,8/6/2024 10:00,8/6/2024 14:05,buy,-0.002183151
CHAMBLFERT,8/6/2024 10:05,8/6/2024 14:40,buy,-0.001814615
DLF,8/6/2024 9:30,8/6/2024 15:05,buy,-0.00231991
ADANIPORTS,8/6/2024 9:30,8/6/2024 15:10,sell,0.001775362
IDEA,8/6/2024 10:20,8/6/2024 15:10,sell,0.002818706
MANAPPURAM,8/6/2024 10:15,8/6/2024 15:10,sell,0.003303672
NATIONALUM,8/6/2024 10:40,8/6/2024 15:10,sell,0.001620912
OFSS,8/6/2024 10:20,8/6/2024 15:10,sell,0.003102253
BATAINDIA,8/7/2024 9:30,8/7/2024 15:10,sell,-0.00104824
CHAMBLFERT,8/7/2024 11:30,8/7/2024 15:10,buy,0.00103546
GODREJPROP,8/7/2024 9:30,8/7/2024 15:10,sell,-0.00107421
MOTHERSON,8/7/2024 9:30,8/7/2024 15:10,sell,-0.001329295
OBEROIRLTY,8/7/2024 9:35,8/7/2024 15:10,sell,-0.001287517
PFC,8/7/2024 9:40,8/7/2024 15:10,buy,-0.000626832
RECLTD,8/7/2024 9:30,8/7/2024 15:10,buy,0.001036314
CUMMINSIND,8/8/2024 9:30,8/8/2024 10:25,sell,-0.000868753
APOLLOTYRE,8/8/2024 9:30,8/8/2024 11:20,sell,-0.001552457
COROMANDEL,8/8/2024 10:15,8/8/2024 15:10,buy,-0.001438438
IEX,8/8/2024 13:05,8/8/2024 15:10,sell,0.001383168
LUPIN,8/8/2024 9:35,8/8/2024 15:10,buy,0.001517289
PETRONET,8/8/2024 9:30,8/8/2024 15:10,sell,-0.000399945
ABB,8/9/2024 9:35,8/9/2024 11:10,buy,-0.00231141
IDEA,8/9/2024 9:45,8/9/2024 13:55,buy,-0.001531863
EICHERMOT,8/9/2024 12:20,8/9/2024 15:10,buy,-0.000160126
GUJGASLTD,8/9/2024 10:25,8/9/2024 15:10,sell,-0.001723564
MCX,8/9/2024 10:05,8/9/2024 15:10,buy,0.000186288
MPHASIS,8/9/2024 10:45,8/9/2024 15:10,buy,-0.001149592
OFSS,8/9/2024 9:35,8/9/2024 15:10,buy,0.000810057
ONGC,8/9/2024 10:00,8/9/2024 15:10,sell,-0.000861939
PIIND,8/9/2024 10:20,8/9/2024 15:10,sell,0.000396222
SYNGENE,8/9/2024 9:55,8/9/2024 15:10,buy,-0.000419102
JUBLFOOD,8/12/2024 9:30,8/12/2024 10:40,sell,-0.001934585
ADANIENT,8/12/2024 9:50,8/12/2024 10:50,sell,-0.003536876
ACC,8/12/2024 9:45,8/12/2024 13:40,sell,-0.001628664
AARTIIND,8/12/2024 9:45,8/12/2024 15:10,sell,0.001902664
ADANIPORTS,8/12/2024 10:20,8/12/2024 15:10,buy,-0.000740276
AMBUJACEM,8/12/2024 10:45,8/12/2024 15:10,buy,0.000371865
BIOCON,8/12/2024 9:35,8/12/2024 15:10,buy,0.000207869
JUBLFOOD,8/12/2024 10:40,8/12/2024 15:10,buy,0.004905509
SUNTV,8/12/2024 9:35,8/12/2024 15:10,sell,0.002514415
VOLTAS,8/12/2024 10:30,8/12/2024 15:10,buy,0.001404306
BALRAMCHIN,8/13/2024 9:30,8/13/2024 9:45,sell,-0.001853157
LICHSGFIN,8/13/2024 10:05,8/13/2024 12:20,sell,-0.001971019
SUNTV,8/13/2024 9:30,8/13/2024 14:25,sell,-0.002130435
LICHSGFIN,8/13/2024 12:20,8/13/2024 14:55,buy,-0.001986401
ABB,8/13/2024 9:30,8/13/2024 15:10,sell,0.001743905
BALRAMCHIN,8/13/2024 9:45,8/13/2024 15:10,buy,0.001255809
DIXON,8/13/2024 10:00,8/13/2024 15:10,buy,-0.000208461
HDFCBANK,8/13/2024 10:30,8/13/2024 15:10,sell,0.000669352
HINDCOPPER,8/13/2024 14:20,8/13/2024 15:10,sell,9.67E-05
NMDC,8/13/2024 9:30,8/13/2024 15:10,sell,0.002723062
POWERGRID,8/13/2024 14:00,8/13/2024 15:10,sell,0.000118712
CHAMBLFERT,8/14/2024 9:30,8/14/2024 10:35,sell,-0.001679639
HDFCAMC,8/14/2024 9:35,8/14/2024 10:35,sell,-0.00127657
CHAMBLFERT,8/14/2024 10:35,8/14/2024 11:20,buy,-0.002095085
HDFCAMC,8/14/2024 10:35,8/14/2024 14:40,buy,-0.00137019
IDEA,8/14/2024 9:45,8/14/2024 15:10,buy,-0.000252845
IRCTC,8/14/2024 9:30,8/14/2024 15:10,sell,0.000709607
MFSL,8/14/2024 10:05,8/14/2024 15:10,buy,0.000623158
MGL,8/14/2024 9:35,8/14/2024 15:10,sell,0.001999319
MOTHERSON,8/14/2024 14:35,8/14/2024 15:10,sell,-0.000511871
MUTHOOTFIN,8/14/2024 9:30,8/14/2024 15:10,sell,5.23E-05
PEL,8/14/2024 9:30,8/14/2024 15:10,sell,0.003930963
ZYDUSLIFE,8/14/2024 9:35,8/14/2024 15:10,sell,0.000531282
NMDC,8/16/2024 9:35,8/16/2024 14:00,sell,-0.002277462
HAL,8/16/2024 9:30,8/16/2024 15:00,sell,-0.001366738
CANBK,8/16/2024 9:35,8/16/2024 15:10,sell,-0.000269918
HAL,8/16/2024 15:00,8/16/2024 15:10,buy,-0.000216693
HDFCLIFE,8/16/2024 12:05,8/16/2024 15:10,buy,0.000707978
HINDALCO,8/16/2024 9:50,8/16/2024 15:10,sell,-0.000268584
HINDCOPPER,8/16/2024 9:30,8/16/2024 15:10,buy,0.002711975
MOTHERSON,8/16/2024 9:50,8/16/2024 15:10,sell,-0.000464764
NATIONALUM,8/16/2024 9:35,8/16/2024 15:10,sell,0.000643067
NMDC,8/16/2024 14:00,8/16/2024 15:10,buy,0.000643489
SAIL,8/16/2024 10:30,8/16/2024 15:10,sell,-0.00107679
TECHM,8/16/2024 11:55,8/16/2024 15:10,buy,0.001591368
IOC,8/19/2024 9:45,8/19/2024 11:00,buy,-0.000708846
BERGEPAINT,8/19/2024 9:30,8/19/2024 11:05,sell,-0.001748793
DIXON,8/19/2024 9:50,8/19/2024 11:10,sell,-0.001112715
SHRIRAMFIN,8/19/2024 9:30,8/19/2024 12:10,buy,-0.001794759
PVRINOX,8/19/2024 9:30,8/19/2024 12:55,buy,-0.002787848
BERGEPAINT,8/19/2024 11:05,8/19/2024 15:10,buy,0.000680333
BHARATFORG,8/19/2024 9:30,8/19/2024 15:10,sell,-0.000182373
BPCL,8/19/2024 9:30,8/19/2024 15:10,buy,0.000717949
DIXON,8/19/2024 11:10,8/19/2024 15:10,buy,0.001186309
GMRINFRA,8/19/2024 9:30,8/19/2024 15:10,sell,0.000165803
MFSL,8/19/2024 9:30,8/19/2024 15:10,sell,0.001534717
IOC,8/20/2024 9:30,8/20/2024 10:05,buy,-0.000780392
SHRIRAMFIN,8/20/2024 9:30,8/20/2024 10:45,sell,-0.001674438
BPCL,8/20/2024 9:35,8/20/2024 15:10,buy,-0.000990519
INDHOTEL,8/20/2024 9:30,8/20/2024 15:10,sell,-0.001206005
